pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y
2024001407,1,2,4,0,,,,,457,0,18,,43,2024,5,66,4,1,5,2,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,227141,643688
2024001414,1,1,2,2560,122,,27,,,,,,34,2024,1,71,4,5,1,2,1,9,0,0,0,0,5,6,9,9,9,9,9,3,2,1,6,62,623,0,16,1,219894,574309
2024001419,1,1,2,531,,,9999,,,,,,12,2024,9,33,4,1,2,2,1,9,0,0,0,0,5,11,9,9,9,9,9,3,2,9,2,24,241,0,26,2,231961,750763
2024001422,1,1,1,6500,434,525,,9800200,,,,,12,2024,7,81,4,5,3,3,1,3,0,1,1,3,4,3,1,1,9,9,9,3,3,1,3,32,324,0,14,1,189605,705149
2024001428,1,1,2,6000,258,,9999,,,,,,12,2024,1,33,4,1,4,3,2,3,0,1,1,2,3,1,9,2,9,9,9,0,0,9,3,32,324,0,26,2,204130,702897
2024001429,1,1,2,6100,503,,186,,,,,,20,2024,4,77,4,5,2,2,11,3,0,1,1,1,3,3,1,1,9,9,9,0,0,9,5,51,512,0,13,1,185185,666642
2024001453,1,1,2,1200,305,,9999,,,,,,52,2024,11,63,4,1,4,3,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,431,0,15,3,199485,644709
2024001465,1,1,4,0,,,,,444,0,145,,51,2024,3,7,4,5,5,3,4,0,3,5,1,2,3,5,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194894,661775
2024001477,1,1,3,0,,,,,4,0,2150,8010,12,2024,7,66,4,1,2,3,2,1,0,1,1,5,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,204986,744967
2024001480,1,1,1,9700,308,386,,22110001,,,,,51,2024,8,35,4,1,3,3,1,3,0,1,1,4,3,1,1,1,9,9,9,3,3,2,4,42,421,0,15,1,191278,674061
2024001487,1,1,1,2400,152,150,,8070001,,,,,20,2024,3,85,2,5,5,3,3,0,3,1,1,2,3,3,1,1,3,2,9,0,0,9,5,51,512,0,16,1,187885,659441
2024001497,1,1,2,8600,702,,1,,,,,,20,2024,10,41,4,1,1,3,1,1,0,1,1,2,3,1,1,1,9,9,9,4,2,9,5,51,512,0,14,1,182531,665703
2024001500,1,2,4,0,,,,,3555,0,9,,43,2024,11,18,4,5,5,3,8,3,0,1,1,2,3,3,1,2,5,2,9,0,0,9,7,77,777,99,99,1,211757,604177
2024001513,1,1,2,8300,209,,59,,,,,,52,2024,2,32,4,1,4,2,1,3,0,1,1,4,3,1,1,1,9,9,9,3,3,1,4,44,442,0,13,1,180560,652809
2024001529,1,1,2,4000,128,,28,,,,,,12,2024,4,33,4,1,3,3,2,3,0,1,1,0,3,1,1,1,9,9,9,0,0,9,3,31,311,0,13,3,206486,746701
2024001587,1,1,1,9000,102,1369,,8440021,,,,,34,2024,3,81,4,5,2,3,2,0,3,2,1,3,4,6,1,1,9,9,9,0,0,9,6,62,623,0,13,1,180717,572039
2024001589,1,1,2,6200,220,,24,,,,,,20,2024,7,43,4,1,6,2,12,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176165,659392
2024001591,1,2,3,0,,,,,3530,60,0,7246,43,2024,7,4,4,5,5,3,5,0,3,4,1,2,3,6,1,1,9,9,9,0,0,9,7,77,777,99,99,1,213499,619911
2024001630,1,1,2,5000,2169,,9999,,,,,,20,2024,10,54,4,1,1,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,511,0,13,3,178101,660555
2024001636,1,1,1,3000,1321,1374,,22990414,,,,,61,2024,1,57,4,1,3,3,4,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,1,11,111,0,12,1,219643,629430
2024001639,1,1,2,3000,5271,,2,,,,,,61,2024,4,57,4,1,3,3,2,3,0,1,1,3,3,11,1,1,9,9,9,0,0,9,1,11,111,0,12,3,219837,627940
2024001642,1,1,1,9000,811,366,,8410022,,,,,34,2024,9,66,4,1,3,2,10,0,2,2,1,2,3,1,1,3,9,9,9,0,0,9,6,62,623,0,13,1,180300,572556
2024001662,1,1,4,0,,,,,8513,0,2,,12,2024,4,73,4,1,1,3,3,3,0,3,1,2,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,208966,755989
2024001667,1,1,1,7900,916,913,,8660022,,,,,51,2024,6,35,4,1,4,3,2,0,3,1,1,1,4,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188372,665772
2024001668,1,2,4,0,,,,,508,0,188,,41,2024,10,37,4,1,1,2,5,3,0,4,1,3,3,1,1,1,9,9,9,0,0,9,7,77,777,99,99,1,242800,677858
2024001675,1,1,2,1258,,,39,,,,,,12,2024,3,58,4,1,4,2,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,22,222,3,37,2,239927,749921
2024001677,1,1,3,0,,,,,70,89,787,1247,12,2024,4,82,4,5,7,3,3,3,0,5,1,3,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,213713,769051
2024001689,1,1,1,8400,416,435,,17890144,,,,,52,2024,1,59,4,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181701,644423
2024001691,1,1,1,8300,406,410,,20390613,,,,,52,2024,10,26,1,5,5,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,4,44,442,0,13,1,183386,653223
2024001701,1,1,1,3000,4452,4702,,92872633,,,,,61,2024,1,43,4,1,1,2,11,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,0,12,1,219889,634132
2024001703,1,1,2,4000,337,,28,,,,,,11,2024,9,96,4,5,5,3,7,1,0,1,1,2,3,6,1,1,9,9,9,0,0,9,3,31,311,0,13,1,200272,746802
2024001708,1,1,2,4000,912,,38,,,,,,11,2024,12,44,4,1,1,3,5,3,0,1,1,2,5,1,2,2,9,9,9,0,0,9,3,31,311,0,13,1,199801,745215
2024001718,1,1,1,3000,4283,4276,,8890111,,,,,61,2024,7,75,4,1,1,2,1,1,0,6,1,2,4,2,9,9,9,9,9,4,4,9,1,11,111,0,12,1,221932,634160
2024001722,1,1,1,7900,928,905,,11890117,,,,,51,2024,11,35,4,1,2,3,2,0,2,1,1,4,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,187802,666479
2024001723,1,1,1,7900,833,142,,17310001,,,,,51,2024,10,53,1,1,6,3,2,0,3,1,1,2,3,1,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188725,667310
2024001725,1,1,2,1765,,,9999,,,,,,34,2024,11,92,4,5,7,3,5,0,3,1,1,2,4,3,1,1,9,9,9,0,0,9,6,62,623,41,52,2,179766,587361
2024001756,1,1,4,0,,,,,4313,0,16,,52,2024,5,54,4,1,1,3,2,0,3,2,1,5,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,182796,649759
2024001758,1,1,2,8700,103,,9999,,,,,,51,2024,6,32,4,1,2,2,4,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,421,0,15,3,188024,676469
2024001774,1,1,4,0,,,,,3866,0,10,,61,2024,9,95,4,5,7,2,5,2,0,2,1,2,3,5,1,1,9,9,9,0,0,9,1,11,112,99,99,1,200921,629091
2024001776,1,1,2,6200,210,,46,,,,,,20,2024,5,81,4,5,4,3,3,1,0,1,0,0,3,3,1,1,9,9,9,0,0,9,5,51,513,0,14,1,175883,659197
2024001777,1,1,1,7400,419,532,,170034,,,,,51,2024,1,56,4,1,2,3,1,0,3,1,1,3,3,1,1,1,9,9,9,2,4,1,4,41,411,0,13,1,186691,692253
2024001793,1,1,2,6000,,,9999,,,,,,12,2024,1,30,4,1,2,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204130,702897
2024001803,1,1,2,6600,796,,9999,,,,,,20,2024,12,96,4,5,7,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,5,51,513,0,14,3,178052,656515
2024001815,1,1,1,8300,984,912,,18790316,,,,,52,2024,1,33,4,1,3,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,1,4,44,442,0,13,1,175338,656117
2024001825,1,1,1,7900,905,129,,99970073,,,,,51,2024,6,31,4,1,3,2,1,3,0,1,1,4,3,1,1,1,9,9,9,3,3,2,4,42,422,0,13,1,188888,666327
2024001833,1,1,4,0,,,,,2,0,337,,51,2024,5,38,4,1,4,2,3,0,2,1,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,99,99,1,184547,683280
2024001841,1,1,2,8400,351,,11,,,,,,52,2024,12,53,4,1,6,3,13,0,2,2,1,3,3,1,1,1,9,9,9,0,0,9,4,44,441,0,14,1,181538,644654
2024001879,1,1,4,0,,,,,4622,0,6,,20,2024,9,56,4,1,4,2,4,3,0,5,1,0,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,187580,660611
2024001884,1,1,1,4000,602,1105,,240412,,,,,11,2024,7,19,4,5,2,3,8,2,0,1,1,2,3,3,1,1,5,2,9,0,0,9,3,31,311,0,13,1,199718,742703
2024001891,1,1,1,5000,2173,3280,,21270744,,,,,20,2024,9,78,4,5,5,2,1,9,0,0,0,0,5,6,9,9,9,9,9,9,0,9,5,51,511,0,13,1,178508,661167
2024001893,1,1,1,7900,105,103,,220014,,,,,51,2024,2,87,4,5,2,3,2,0,3,1,1,3,3,3,2,2,9,9,9,0,0,9,4,42,422,0,13,1,189898,667056
2024001894,1,1,3,0,,,,,35,40,159,577,38,2024,1,25,4,5,3,2,4,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,6,61,612,99,99,1,177055,614921
2024001921,1,1,2,5000,272,,2,,,,,,20,2024,7,37,4,1,1,3,4,1,0,2,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,3,183252,668138
2024001927,1,1,1,5000,2683,2685,,80150925,,,,,20,2024,10,65,4,1,5,3,1,1,0,1,1,1,3,1,1,1,9,9,9,4,3,9,5,51,511,0,13,1,181394,663367
2024001930,1,1,1,6800,256,155,,13220012,,,,,12,2024,6,52,4,1,1,3,2,0,3,3,1,4,3,1,1,1,9,9,9,0,0,9,3,31,311,0,15,1,211021,747191
2024001938,1,1,1,3000,427,429,,10900146,,,,,61,2024,5,86,4,5,1,3,4,1,0,1,1,3,3,3,9,1,9,9,9,0,0,9,1,11,111,0,12,1,220548,631700
2024001946,1,1,1,6200,439,405,,120041,,,,,20,2024,12,47,4,1,4,3,5,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176778,658533
2024001953,1,1,2,2630,112,,157,,,,,,38,2024,3,40,1,1,1,3,1,0,3,1,3,5,3,1,1,1,9,9,9,3,3,2,6,61,612,0,15,3,178325,613325
2024001989,1,1,1,9000,353,1120,,10070053,,,,,34,2024,5,61,4,1,6,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,178347,574448
2024002003,1,1,4,0,,,,,25,,1588,,34,2024,7,95,4,5,6,1,5,3,0,1,1,2,4,5,1,1,9,9,9,0,0,9,6,62,623,99,99,1,196158,565881
2024002021,1,1,2,6200,212,,9999,,,,,,20,2024,9,70,4,1,1,2,12,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,5,51,513,0,14,3,175456,658360
2024002028,1,1,3,0,,,,,77,79,498,1355,14,2024,1,79,4,5,3,1,2,0,2,5,1,5,3,3,1,1,9,9,9,0,0,9,2,23,237,99,99,1,222133,740398
2024002036,1,1,1,6500,602,950,,9800039,,,,,12,2024,6,37,4,1,1,3,1,0,2,1,1,2,3,1,1,1,9,9,9,3,4,2,3,32,324,0,14,1,193259,704565
2024002072,1,1,4,0,,,,,70,0,711,,12,2024,1,87,4,5,6,3,5,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,2,24,245,99,99,1,215375,762279
2024002084,1,1,2,7400,1024,,9999,,,,,,51,2024,10,51,4,1,4,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187393,688482
2024002090,1,1,1,3000,4929,5751,,92872820,,,,,61,2024,2,33,4,1,4,3,2,3,0,1,1,2,5,1,1,9,9,9,9,0,0,9,1,11,111,0,12,1,221048,626589
2024002092,1,1,1,7600,185,130,,8170005,,,,,12,2024,6,29,4,1,2,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,2,2,24,246,0,15,1,208041,759902
2024002116,1,1,2,516,,,9999,,,,,,12,2024,4,45,3,1,6,2,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,2,24,242,99,27,2,224140,758460
2024002150,1,1,2,7100,6011,,9999,,,,,,38,2024,4,33,4,1,5,2,12,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,614,0,14,3,159332,620287
2024002171,1,1,4,0,,,,,471,0,52,,51,2024,3,65,4,1,4,3,3,0,2,5,1,4,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,189853,664045
2024002172,1,1,2,7400,1027,,9999,,,,,,51,2024,4,76,4,1,5,3,1,0,3,1,1,1,3,1,1,1,9,9,1,8,0,9,4,41,411,0,13,3,187297,688683
2024002187,1,1,2,4000,919,,17,,,,,,11,2024,2,64,4,1,5,3,1,0,3,1,1,3,3,1,1,1,9,9,9,3,3,2,3,31,311,0,13,1,200266,745375
2024002196,1,1,1,7600,501,503,,320006,,,,,12,2024,2,78,4,5,3,3,1,0,3,1,1,3,3,3,1,1,9,9,9,3,3,2,2,24,246,0,15,1,207508,759017
2024002200,1,1,4,0,,,,,4,0,1540,,51,2024,5,30,4,1,5,3,1,1,0,5,1,2,3,1,1,1,9,9,9,3,3,9,4,41,411,99,99,1,191242,699495
2024002225,1,1,2,634,,,9999,,,,,,51,2024,1,65,4,1,1,3,4,3,0,1,1,0,5,11,2,2,9,9,9,0,0,9,4,42,422,0,26,2,197580,669147
2024002232,1,1,3,0,,,,,431,423,160,4186,52,2024,4,51,4,1,2,2,5,0,3,2,1,0,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,182696,649655
2024002233,1,1,4,0,,,,,5613,0,28,,51,2024,12,85,4,5,4,1,4,3,0,4,1,0,4,4,1,1,9,9,9,0,0,9,4,41,411,99,99,1,193575,689675
2024002242,1,1,2,9500,198,,2,,,,,,12,2024,10,68,4,1,5,3,1,3,0,1,1,2,3,1,1,1,9,9,9,3,3,9,3,31,311,0,16,1,209661,751556
2024002244,1,1,2,2630,112,,9999,,,,,,38,2024,10,59,4,1,1,2,13,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,6,61,612,0,15,3,178325,613325
2024002252,1,1,1,9000,359,923,,10520063,,,,,34,2024,11,53,4,1,3,3,2,0,3,2,1,4,3,1,9,1,9,9,9,0,0,9,6,62,623,0,13,1,179188,572597
2024002280,1,1,1,5000,2157,2169,,80151401,,,,,20,2024,5,19,4,5,6,3,10,1,0,1,1,4,3,3,1,1,3,2,9,0,0,9,5,51,511,0,13,1,177594,660683
2024002300,1,1,2,3000,4762,,9999,,,,,,61,2024,9,78,4,5,6,3,4,3,0,3,1,4,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222661,635751
2024002329,1,1,2,8600,1125,,10,,,,,,20,2024,2,34,4,1,3,2,1,3,0,1,0,3,5,1,9,1,9,9,9,0,0,9,5,51,512,0,14,1,184341,664388
2024002339,1,1,4,0,,,,,461,0,82,,20,2024,5,38,4,1,6,3,15,3,0,5,1,0,5,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,187950,660099
2024002341,1,1,3,0,,,,,25,80,1539,4037,34,2024,7,66,4,1,1,3,2,0,3,5,1,5,3,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,198421,562032
2024002390,1,2,2,3570,150,,19,,,,,,41,2024,2,34,4,1,2,3,1,0,3,1,1,2,3,1,2,2,9,9,9,3,3,2,7,77,777,0,16,1,219099,668069
2024002391,1,1,3,0,,,,,20,2,131,8075,20,2024,4,35,4,1,1,3,2,0,3,1,1,3,3,1,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179720,661608
2024002405,1,1,1,8400,403,627,,8390010,,,,,52,2024,3,35,4,1,5,3,1,0,2,1,1,2,3,1,1,1,9,9,9,3,3,1,4,44,441,0,14,1,182588,643700
2024002434,1,1,4,0,,,,,65,0,752,,12,2024,2,57,4,1,6,1,7,3,0,5,1,2,3,1,2,2,9,9,6,0,0,9,2,22,222,99,99,1,238218,746280
2024002443,1,1,2,8600,1742,,9999,,,,,,20,2024,3,13,4,5,7,2,1,9,0,0,0,0,5,6,9,9,9,9,9,4,0,9,5,51,512,0,14,3,184820,662160
2024002456,1,1,2,5000,272,,47,,,,,,20,2024,4,69,4,1,2,2,11,1,0,1,1,2,3,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,183583,668196
2024002457,1,1,4,0,,,,,375,0,100,,61,2024,11,58,4,1,4,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,1,11,111,99,99,1,203658,624116
2024002479,1,1,2,3000,643,,15,,,,,,61,2024,10,86,4,5,2,3,4,2,0,1,1,3,4,6,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220212,632061
2024002481,1,1,3,0,,,,,35,3535,127,3687,38,2024,11,76,4,5,2,3,2,0,3,5,1,2,3,3,1,1,9,9,9,0,0,9,6,61,612,99,99,1,174528,617009
2024002494,1,1,1,8400,435,683,,17860033,,,,,52,2024,5,31,4,1,6,3,1,3,0,1,1,3,3,1,1,1,9,9,9,3,3,1,4,44,441,0,14,1,182395,643183
2024002504,1,1,1,70,335,583,,9930001,,,,,38,2024,9,54,4,1,3,3,2,0,3,1,1,5,5,1,1,1,9,9,9,0,0,9,6,61,613,0,13,1,167605,632677
2024002506,1,1,4,0,,,,,6,0,2186,,12,2024,10,67,4,1,6,1,8,1,0,5,1,3,3,1,1,1,5,9,9,0,0,9,3,31,311,99,99,1,210596,739651
2024002508,1,1,4,0,,,,,5503,0,6,,51,2024,1,35,4,1,3,3,2,3,0,1,1,3,3,1,2,2,9,9,9,0,0,9,4,42,421,99,99,1,192821,678291
2024002512,1,1,2,6100,872,,15,,,,,,20,2024,10,35,4,1,3,2,1,3,0,1,1,3,3,1,1,1,9,9,9,1,3,2,5,51,512,0,13,1,184752,664706
2024002522,1,1,3,0,,,,,40,402,2964,779,51,2024,7,69,4,1,7,3,2,0,3,4,1,3,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,190974,670691
2024002554,1,1,3,0,,,,,675,6724,34,2268,14,2024,4,82,4,5,2,3,2,2,0,4,1,4,3,3,1,1,9,9,9,0,0,9,2,23,234,99,99,1,224690,719219
2024002556,1,1,1,9000,925,953,,8630022,,,,,34,2024,9,10,4,5,7,2,8,1,0,1,1,2,3,3,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179878,572208
2024002559,1,2,4,0,,,,,4372,0,0,,43,2024,2,51,4,1,3,3,2,0,3,4,1,3,4,1,1,1,9,9,9,0,0,9,7,77,777,99,99,3,238835,638317
2024002568,1,1,2,7500,6710,,9999,,,,,,12,2024,5,25,2,5,2,2,8,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,2,24,241,0,26,2,228965,752397
2024002580,1,1,3,0,,,,,60,0,38,4062,34,2024,9,51,4,1,5,3,2,0,3,5,1,5,4,1,1,1,9,9,9,0,0,9,6,62,623,99,99,1,183428,574028
2024002584,1,1,2,246,112,,9999,,,,,,34,2024,11,64,4,1,6,3,8,9,0,0,1,0,5,11,1,9,6,9,9,0,0,9,6,62,621,0,16,3,159739,592257
2024002590,1,1,1,7400,417,408,,160031,,,,,51,2024,9,81,4,5,7,3,2,9,0,0,0,0,5,6,9,9,9,9,9,0,0,9,4,41,411,0,13,1,186913,692904
2024002595,1,1,4,0,,,,,22,0,55,,12,2024,3,73,4,1,1,3,5,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,99,99,1,205956,745609
2024002601,1,1,3,0,,,,,4,0,1150,315,20,2024,8,93,4,5,4,3,3,1,0,5,1,5,3,3,1,1,9,9,9,0,0,9,5,51,512,99,99,1,184537,662521
2024002635,1,1,4,0,,,,,412,0,148,,52,2024,12,31,4,1,1,2,3,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,43,432,99,99,1,183552,656645
2024002660,1,1,2,7000,406,,1,,,,,,52,2024,2,67,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,4,43,432,0,15,1,189568,650159
2024002667,1,1,1,7400,994,1079,,10590255,,,,,51,2024,1,33,4,1,2,2,1,0,3,1,1,2,3,1,1,2,9,9,9,3,1,2,4,41,411,0,13,1,185599,686827
2024002680,1,1,2,510,,,9999,,,,,,12,2024,11,52,4,1,6,3,1,3,0,2,1,1,3,1,1,1,9,9,9,9,0,9,2,24,241,99,26,2,224714,746138
2024002688,1,1,4,0,,,,,4,0,694,,38,2024,12,70,4,5,7,1,1,0,4,5,1,3,3,3,9,1,9,9,9,0,0,9,6,61,614,99,99,1,164265,623798
2024002699,1,1,3,0,,,,,22,4,50,9911,12,2024,12,69,4,5,7,3,2,0,2,3,1,4,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,205478,745576
2024002728,1,1,3,0,,,,,4,771,2174,8046,12,2024,1,1,4,5,5,3,2,1,0,3,1,3,3,3,1,2,2,1,9,0,0,9,3,31,311,99,99,1,206851,746234
2024002745,1,1,1,9700,109,195,,22430012,,,,,51,2024,11,33,4,1,1,3,1,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,4,42,421,0,15,1,189915,672993
2024002776,1,1,2,489,,,2,,,,,,14,2024,4,50,4,1,2,3,2,3,0,1,1,2,3,1,1,1,9,9,9,0,0,9,2,23,237,99,27,2,235129,732996
2024002785,1,1,1,9000,957,918,,340062,,,,,34,2024,5,40,4,1,2,3,2,0,5,1,1,3,3,1,1,1,9,9,9,0,0,9,6,62,623,0,13,1,179327,571785
2024002795,1,1,3,0,,,,,574,6405,176,2173,12,2024,6,41,4,1,2,3,8,0,5,4,1,3,3,1,1,1,6,9,9,0,0,9,3,32,324,99,99,1,202063,707357
2024002821,1,1,4,0,,,,,40,0,469,,34,2024,12,45,4,1,3,2,5,2,0,5,1,3,3,1,2,2,9,9,9,0,0,9,6,62,627,99,99,1,196628,470042
2024002859,1,1,1,4000,212,288,,470131,,,,,12,2024,7,39,4,1,4,3,2,9,0,0,0,0,5,11,9,9,9,9,9,0,0,9,3,31,311,0,13,1,205570,745683
2024002862,1,1,3,0,,,,,5,6,138,2043,51,2024,4,60,3,1,4,3,3,0,3,5,1,3,3,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,194309,669213
2024002879,1,1,1,2630,113,285,,60002,,,,,38,2024,11,75,4,5,2,3,1,0,3,1,1,2,3,3,1,1,9,9,9,3,3,2,6,61,612,0,15,1,176991,613008
2024002884,1,1,1,7900,1019,1308,,99970741,,,,,51,2024,3,93,4,5,2,3,2,0,3,1,1,2,3,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,189173,667245
2024002895,1,1,2,8700,103,,142,,,,,,51,2024,10,68,4,1,2,2,8,3,0,1,1,4,3,1,1,1,8,2,9,0,0,9,4,42,421,0,15,1,188037,676466
2024002897,1,1,1,5000,2562,2686,,12690913,,,,,20,2024,11,62,4,1,6,3,2,3,0,1,1,0,5,1,1,1,9,9,9,0,0,9,5,51,511,0,13,1,181180,663516
2024002898,1,1,3,0,,,,,4613,444,48,3589,51,2024,2,43,4,1,4,3,2,0,3,5,1,4,4,1,1,1,9,9,9,0,0,9,4,42,422,99,99,1,195785,659064
2024002918,1,1,4,0,,,,,672,0,296,,11,2024,10,61,4,1,1,3,10,0,3,1,1,5,3,1,1,1,2,4,9,0,0,9,3,31,311,99,99,1,206556,731941
2024002932,1,1,3,0,,,,,444,5533,382,2059,51,2024,3,73,4,1,7,3,2,0,3,2,1,4,3,1,1,1,9,9,9,0,0,9,4,42,421,99,99,1,199213,683131
2024002940,1,1,4,0,,,,,6,0,1940,,12,2024,3,69,4,1,3,3,15,0,5,7,1,3,3,11,1,1,9,9,9,0,0,9,3,32,323,99,99,1,203461,718190
2024002941,1,1,1,2620,199,248,,7750003,,,,,20,2024,5,51,4,1,2,3,1,1,0,1,1,2,3,1,1,1,9,9,9,3,1,1,5,51,512,0,16,1,187448,662604
2024002948,1,1,1,2620,210,148,,220003,,,,,20,2024,10,29,3,1,1,1,1,1,0,1,1,4,3,1,1,1,9,9,9,1,4,9,5,51,512,0,16,1,187269,662981
2024002959,1,1,4,0,,,,,334,0,212,,38,2024,1,64,4,1,4,3,5,3,0,4,1,3,4,1,1,1,9,9,9,0,0,9,6,62,621,99,99,1,169130,601296
2024002966,1,1,1,7400,344,417,,8640021,,,,,51,2024,11,30,4,1,5,3,4,0,3,1,1,4,3,1,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186934,693150
2024002983,1,1,3,0,,,,,70,805,633,1219,12,2024,5,53,4,1,7,3,2,0,3,4,1,4,3,1,1,1,9,9,9,0,0,9,2,24,246,99,99,1,217338,755349
2024002996,1,1,1,2400,202,105,,7560001,,,,,20,2024,2,83,4,5,3,2,1,0,3,1,1,2,3,3,1,1,9,9,9,1,3,2,5,51,512,0,16,1,186912,659004
2024003000,1,1,2,6300,301,,16,,,,,,20,2024,6,45,4,1,5,2,1,0,1,1,1,4,3,1,1,1,9,9,9,3,3,1,5,51,512,0,15,1,182080,664657
2024003014,1,1,1,2660,200,219,,8050021,,,,,52,2024,3,84,4,5,4,3,2,0,3,1,1,3,3,3,1,1,9,9,9,0,0,9,4,44,441,0,15,1,175624,643424
2024003039,1,1,4,0,,,,,264,0,2045,,34,2024,6,9,4,5,2,3,2,0,3,5,1,5,3,4,1,1,9,9,9,0,0,9,6,62,623,99,99,1,175954,591158
2024003040,1,1,3,0,,,,,410,0,30,1943,52,2024,8,74,4,1,4,3,2,0,3,2,1,2,3,1,1,1,9,9,9,0,0,9,4,44,442,99,99,1,178505,643582
2024003054,1,1,2,7900,916,,31,,,,,,51,2024,12,69,4,5,1,3,1,9,0,0,0,0,5,6,9,9,9,9,9,3,2,1,4,42,422,0,13,1,188300,665758
2024003067,1,1,2,8400,403,,180,,,,,,52,2024,7,8,4,5,6,3,4,3,0,1,1,3,3,3,1,1,9,9,9,0,0,9,4,44,441,0,14,1,182232,644925
2024003072,1,1,1,6800,219,220,,7910004,,,,,12,2024,9,69,4,1,6,3,2,0,5,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,15,1,210129,746418
2024003081,1,1,1,9500,127,129,,1100003,,,,,12,2024,11,56,4,1,1,3,2,3,0,1,1,3,3,1,1,1,9,9,9,0,0,9,3,31,311,0,16,1,208411,748356
2024003100,1,1,3,0,,,,,23,0,5,11291,11,2024,7,90,4,5,7,3,2,1,0,1,1,3,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,197240,744224
